seed,lambda,mu,rho,policy_name,preemptive,last_index,last_arrival,last_completion,totdelay,totservice,totwait,interarr,wait,delay,service,innode,inq,util,maxqlen
1,2.000000,2.600000,1.300000,LCFS,0,1000000,1996801.375000,2599302.250000,302883930112.000000,2599285.250000,302886518784.000000,1.996801,302886.531250,302883.937500,2.599285,116526.085938,116525.093750,0.999993,201899
1,2.000000,2.600000,1.300000,LCFS,1,1000000,1996801.375000,2599302.250000,302616870912.000000,2599285.250000,302619459584.000000,1.996801,302619.468750,302616.875000,2.599285,116423.343750,116422.351562,0.999993,231943
1,2.000000,2.600000,1.300000,SJF,0,1000000,1996801.375000,2599302.250000,221804167168.000000,2599285.250000,221806772224.000000,1.996801,221806.765625,221804.171875,2.599285,85333.195312,85332.195312,0.999993,201899
1,2.000000,2.600000,1.300000,SJF,1,1000000,1996801.375000,2599302.250000,94703378432.000000,2599285.250000,94705975296.000000,1.996801,94705.976562,94703.375000,2.599285,36435.152344,36434.152344,0.999993,75853
1,2.000000,2.600000,1.300000,SRTF,1,1000000,1996801.375000,2599302.250000,84697341952.000000,2599285.250000,84699938816.000000,1.996801,84699.937500,84697.343750,2.599285,32585.644531,32584.644531,0.999993,67076
1,2.000000,2.600000,1.300000,PS,0,1000000,1996801.375000,2599302.250000,302887370752.000000,2599285.250000,302889959424.000000,1.996801,302889.968750,302887.375000,2.599285,116527.414062,116526.414062,0.999993,201899
1,2.000000,2.600000,1.300000,PS,1,1000000,1996801.375000,2599302.250000,302659960832.000000,2599285.250000,302662582272.000000,1.996801,302662.593750,302659.968750,2.599285,116439.937500,116438.921875,0.999993,232195
10,2.000000,2.600000,1.300000,FCFS,0,1000000,2000275.625000,2595640.000000,298618880000.000000,2595559.500000,298621501440.000000,2.000276,298621.500000,298618.875000,2.595560,115047.351562,115046.335938,0.999969,192342
10,2.000000,2.600000,1.300000,FCFS,1,1000000,2000275.625000,2595640.000000,298633232384.000000,2595559.500000,298635821056.000000,2.000276,298635.812500,298633.218750,2.595560,115052.867188,115051.867188,0.999969,229769
10,2.000000,2.600000,1.300000,LCFS,0,1000000,2000275.625000,2595640.000000,298413752320.000000,2595559.500000,298416373760.000000,2.000276,298416.375000,298413.750000,2.595560,114968.320312,114967.312500,0.999969,192342
10,2.000000,2.600000,1.300000,LCFS,1,1000000,2000275.625000,2595640.000000,298309222400.000000,2595559.500000,298311843840.000000,2.000276,298311.843750,298309.218750,2.595560,114928.046875,114927.039062,0.999969,228955
10,2.000000,2.600000,1.300000,SJF,0,1000000,2000275.625000,2595640.000000,222130536448.000000,2595559.500000,222133141504.000000,2.000276,222133.140625,222130.531250,2.595560,85579.335938,85578.328125,0.999969,192342
10,2.000000,2.600000,1.300000,SJF,1,1000000,2000275.625000,2595640.000000,93858701312.000000,2595559.500000,93861289984.000000,2.000276,93861.289062,93858.703125,2.595560,36161.136719,36160.136719,0.999969,75159
10,2.000000,2.600000,1.300000,SRTF,1,1000000,2000275.625000,2595640.000000,84002750464.000000,2595559.500000,84005339136.000000,2.000276,84005.335938,84002.750000,2.595560,32364.017578,32363.019531,0.999969,66395
10,2.000000,2.600000,1.300000,PS,0,1000000,2000275.625000,2595640.000000,298418733056.000000,2595559.500000,298421354496.000000,2.000276,298421.343750,298418.718750,2.595560,114970.242188,114969.226562,0.999969,192342
10,2.000000,2.600000,1.300000,PS,1,1000000,2000275.625000,2595640.000000,298272358400.000000,2595559.500000,298274947072.000000,2.000276,298274.937500,298272.343750,2.595560,114913.835938,114912.835938,0.999969,229118
100,2.000000,2.600000,1.300000,FCFS,0,1000000,2001055.625000,2602376.250000,301175537664.000000,2602375.500000,301178126336.000000,2.001056,301178.125000,301175.531250,2.602376,115731.968750,115730.976562,1.000000,197819
100,2.000000,2.600000,1.300000,FCFS,1,1000000,2001055.625000,2602376.250000,301200998400.000000,2602375.500000,301203587072.000000,2.001056,301203.593750,301201.000000,2.602376,115741.750000,115740.757812,1.000000,231369
100,2.000000,2.600000,1.300000,LCFS,0,1000000,2001055.625000,2602376.250000,301269680128.000000,2602375.500000,301272268800.000000,2.001056,301272.281250,301269.687500,2.602376,115768.140625,115767.148438,1.000000,197819
100,2.000000,2.600000,1.300000,LCFS,1,1000000,2001055.625000,2602376.250000,300748570624.000000,2602375.500000,300751192064.000000,2.001056,300751.187500,300748.562500,2.602376,115567.914062,115566.906250,1.000000,230669
100,2.000000,2.600000,1.300000,SJF,0,1000000,2001055.625000,2602376.250000,225341587456.000000,2602375.500000,225344176128.000000,2.001056,225344.171875,225341.593750,2.602376,86591.695312,86590.703125,1.000000,197819
100,2.000000,2.600000,1.300000,SJF,1,1000000,2001055.625000,2602376.250000,93699203072.000000,2602375.500000,93701799936.000000,2.001056,93701.796875,93699.203125,2.602376,36006.246094,36005.250000,1.000000,75406
100,2.000000,2.600000,1.300000,SRTF,1,1000000,2001055.625000,2602376.250000,84215750656.000000,2602375.500000,84218363904.000000,2.001056,84218.367188,84215.750000,2.602376,32362.101562,32361.097656,1.000000,67052
100,2.000000,2.600000,1.300000,PS,0,1000000,2001055.625000,2602376.250000,301270171648.000000,2602375.500000,301272793088.000000,2.001056,301272.781250,301270.156250,2.602376,115768.343750,115767.335938,1.000000,197819
100,2.000000,2.600000,1.300000,PS,1,1000000,2001055.625000,2602376.250000,301407469568.000000,2602375.500000,301410091008.000000,2.001056,301410.093750,301407.468750,2.602376,115821.101562,115820.093750,1.000000,231329
1000,2.000000,2.600000,1.300000,FCFS,0,1000000,2001842.250000,2603403.250000,300537380864.000000,2603394.000000,300540002304.000000,2.001842,300540.000000,300537.375000,2.603394,115441.203125,115440.195312,0.999996,190149
1000,2.000000,2.600000,1.300000,FCFS,1,1000000,2001842.250000,2603403.250000,300567724032.000000,2603394.000000,300570312704.000000,2.001842,300570.312500,300567.718750,2.603394,115452.843750,115451.851562,0.999996,230804
1000,2.000000,2.600000,1.300000,LCFS,0,1000000,2001842.250000,2603403.250000,300333072384.000000,2603394.000000,300335693824.000000,2.001842,300335.687500,300333.062500,2.603394,115362.726562,115361.718750,0.999996,190149
1000,2.000000,2.600000,1.300000,LCFS,1,1000000,2001842.250000,2603403.250000,300722159616.000000,2603394.000000,300724781056.000000,2.001842,300724.781250,300722.156250,2.603394,115512.179688,115511.171875,0.999996,231194
1000,2.000000,2.600000,1.300000,SJF,0,1000000,2001842.250000,2603403.250000,222529634304.000000,2603394.000000,222532239360.000000,2.001842,222532.234375,222529.640625,2.603394,85477.437500,85476.437500,0.999996,190149
1000,2.000000,2.600000,1.300000,SJF,1,1000000,2001842.250000,2603403.250000,94999363584.000000,2603394.000000,95001968640.000000,2.001842,95001.968750,94999.367188,2.603394,36491.453125,36490.453125,0.999996,76775
1000,2.000000,2.600000,1.300000,SRTF,1,1000000,2001842.250000,2603403.250000,84661657600.000000,2603394.000000,84664262656.000000,2.001842,84664.265625,84661.656250,2.603394,32520.609375,32519.609375,0.999996,67574
1000,2.000000,2.600000,1.300000,PS,0,1000000,2001842.250000,2603403.250000,300325928960.000000,2603394.000000,300328550400.000000,2.001842,300328.562500,300325.937500,2.603394,115359.984375,115358.976562,0.999996,190149
1000,2.000000,2.600000,1.300000,PS,1,1000000,2001842.250000,2603403.250000,299438243840.000000,2603394.000000,299440865280.000000,2.001842,299440.875000,299438.250000,2.603394,115019.007812,115018.000000,0.999996,230445
10000,2.000000,2.600000,1.300000,FCFS,0,1000000,2003977.125000,2601743.750000,298613833728.000000,2601742.750000,298616422400.000000,2.003977,298616.437500,298613.843750,2.601743,114775.492188,114774.500000,1.000000,197352
10000,2.000000,2.600000,1.300000,FCFS,1,1000000,2003977.125000,2601743.750000,298624024576.000000,2601742.750000,298626580480.000000,2.003977,298626.593750,298624.031250,2.601743,114779.398438,114778.414062,1.000000,229641
10000,2.000000,2.600000,1.300000,LCFS,0,1000000,2003977.125000,2601743.750000,298791698432.000000,2601742.750000,298794287104.000000,2.003977,298794.281250,298791.687500,2.601743,114843.859375,114842.859375,1.000000,197352
10000,2.000000,2.600000,1.300000,LCFS,1,1000000,2003977.125000,2601743.750000,298103603200.000000,2601742.750000,298106224640.000000,2.003977,298106.218750,298103.593750,2.601743,114579.398438,114578.390625,1.000000,229223
10000,2.000000,2.600000,1.300000,SJF,0,1000000,2003977.125000,2601743.750000,219093729280.000000,2601742.750000,219096334336.000000,2.003977,219096.328125,219093.734375,2.601743,84211.343750,84210.343750,1.000000,197352
10000,2.000000,2.600000,1.300000,SJF,1,1000000,2003977.125000,2601743.750000,92610527232.000000,2601742.750000,92613124096.000000,2.003977,92613.125000,92610.523438,2.601743,35596.558594,35595.562500,1.000000,75429
10000,2.000000,2.600000,1.300000,SRTF,1,1000000,2003977.125000,2601743.750000,83719110656.000000,2601742.750000,83721715712.000000,2.003977,83721.718750,83719.109375,2.601743,32179.078125,32178.076172,1.000000,67324
10000,2.000000,2.600000,1.300000,PS,0,1000000,2003977.125000,2601743.750000,298792615936.000000,2601742.750000,298795204608.000000,2.003977,298795.218750,298792.625000,2.601743,114844.210938,114843.210938,1.000000,197352
10000,2.000000,2.600000,1.300000,PS,1,1000000,2003977.125000,2601743.750000,297612476416.000000,2601742.750000,297615065088.000000,2.003977,297615.062500,297612.468750,2.601743,114390.617188,114389.617188,1.000000,229108
100000,2.000000,2.600000,1.300000,FCFS,0,1000000,2000592.250000,2601631.000000,300664881152.000000,2601630.500000,300667469824.000000,2.000592,300667.468750,300664.875000,2.601630,115568.835938,115567.843750,1.000000,190691
100000,2.000000,2.600000,1.300000,FCFS,1,1000000,2000592.250000,2601631.000000,300712558592.000000,2601630.500000,300715147264.000000,2.000592,300715.156250,300712.562500,2.601630,115587.164062,115586.171875,1.000000,230763
100000,2.000000,2.600000,1.300000,LCFS,0,1000000,2000592.250000,2601631.000000,300931219456.000000,2601630.500000,300933840896.000000,2.000592,300933.843750,300931.218750,2.601630,115671.226562,115670.218750,1.000000,190691
100000,2.000000,2.600000,1.300000,LCFS,1,1000000,2000592.250000,2601631.000000,300728909824.000000,2601630.500000,300731531264.000000,2.000592,300731.531250,300728.906250,2.601630,115593.460938,115592.453125,1.000000,231204
100000,2.000000,2.600000,1.300000,SJF,0,1000000,2000592.250000,2601631.000000,222859083776.000000,2601630.500000,222861688832.000000,2.000592,222861.687500,222859.078125,2.601630,85662.296875,85661.296875,1.000000,190691
100000,2.000000,2.600000,1.300000,SJF,1,1000000,2000592.250000,2601631.000000,94320967680.000000,2601630.500000,94323572736.000000,2.000592,94323.570312,94320.968750,2.601630,36255.554688,36254.550781,1.000000,75669
100000,2.000000,2.600000,1.300000,SRTF,1,1000000,2000592.250000,2601631.000000,85457395712.000000,2601630.500000,85459992576.000000,2.000592,85459.992188,85457.398438,2.601630,32848.621094,32847.625000,1.000000,68069
100000,2.000000,2.600000,1.300000,PS,0,1000000,2000592.250000,2601631.000000,300919193600.000000,2601630.500000,300921782272.000000,2.000592,300921.781250,300919.187500,2.601630,115666.585938,115665.593750,1.000000,190691
100000,2.000000,2.600000,1.300000,PS,1,1000000,2000592.250000,2601631.000000,300103892992.000000,2601630.500000,300106514432.000000,2.000592,300106.500000,300103.906250,2.601630,115353.218750,115352.210938,1.000000,231024
1000000,2.000000,2.600000,1.300000,FCFS,0,1000000,1999762.250000,2599961.250000,300040552448.000000,2599960.000000,300043173888.000000,1.999762,300043.187500,300040.562500,2.599960,115402.937500,115401.929688,1.000000,226551
1000000,2.000000,2.600000,1.300000,FCFS,1,1000000,1999762.250000,2599961.250000,300022366208.000000,2599960.000000,300024987648.000000,1.999762,300025.000000,300022.375000,2.599960,115395.945312,115394.937500,1.000000,230335
1000000,2.000000,2.600000,1.300000,LCFS,0,1000000,1999762.250000,2599961.250000,300006637568.000000,2599960.000000,300009226240.000000,1.999762,300009.218750,300006.625000,2.599960,115389.882812,115388.890625,1.000000,226551
1000000,2.000000,2.600000,1.300000,LCFS,1,1000000,1999762.250000,2599961.250000,299512397824.000000,2599960.000000,299514986496.000000,1.999762,299515.000000,299512.406250,2.599960,115199.789062,115198.796875,1.000000,230126
1000000,2.000000,2.600000,1.300000,SJF,0,1000000,1999762.250000,2599961.250000,217975029760.000000,2599960.000000,217977618432.000000,1.999762,217977.625000,217975.031250,2.599960,83838.796875,83837.796875,1.000000,226551
1000000,2.000000,2.600000,1.300000,SJF,1,1000000,1999762.250000,2599961.250000,95147180032.000000,2599960.000000,95149785088.000000,1.999762,95149.781250,95147.179688,2.599960,36596.617188,36595.613281,1.000000,76310
1000000,2.000000,2.600000,1.300000,SRTF,1,1000000,1999762.250000,2599961.250000,84548042752.000000,2599960.000000,84550639616.000000,1.999762,84550.640625,84548.039062,2.599960,32519.960938,32518.962891,1.000000,67361
1000000,2.000000,2.600000,1.300000,PS,0,1000000,1999762.250000,2599961.250000,300010110976.000000,2599960.000000,300012699648.000000,1.999762,300012.687500,300010.125000,2.599960,115391.218750,115390.226562,1.000000,226551
1000000,2.000000,2.600000,1.300000,PS,1,1000000,1999762.250000,2599961.250000,299838308352.000000,2599960.000000,299840897024.000000,1.999762,299840.906250,299838.312500,2.599960,115325.140625,115324.148438,1.000000,230289
1,2.000000,2.800000,1.400000,FCFS,0,1000000,1996801.375000,2799282.250000,402828460032.000000,2799268.250000,402831278080.000000,1.996801,402831.281250,402828.468750,2.799268,143905.203125,143904.203125,0.999995,256974
1,2.000000,2.800000,1.400000,FCFS,1,1000000,1996801.375000,2799282.250000,402610814976.000000,2799268.250000,402613633024.000000,1.996801,402613.625000,402610.812500,2.799268,143827.453125,143826.437500,0.999995,287651
1,2.000000,2.800000,1.400000,LCFS,0,1000000,1996801.375000,2799282.250000,402290737152.000000,2799268.250000,402293522432.000000,1.996801,402293.531250,402290.750000,2.799268,143713.093750,143712.109375,0.999995,256974
1,2.000000,2.800000,1.400000,LCFS,1,1000000,1996801.375000,2799282.250000,402876399616.000000,2799268.250000,402879184896.000000,1.996801,402879.187500,402876.406250,2.799268,143922.312500,143921.328125,0.999995,287055
1,2.000000,2.800000,1.400000,SJF,0,1000000,1996801.375000,2799282.250000,291588308992.000000,2799268.250000,291591094272.000000,1.996801,291591.093750,291588.312500,2.799268,104166.375000,104165.382812,0.999995,256974
1,2.000000,2.800000,1.400000,SJF,1,1000000,1996801.375000,2799282.250000,133991866368.000000,2799268.250000,133994668032.000000,1.996801,133994.671875,133991.859375,2.799268,47867.507812,47866.507812,0.999995,101863
1,2.000000,2.800000,1.400000,SRTF,1,1000000,1996801.375000,2799282.250000,119937073152.000000,2799268.250000,119939874816.000000,1.996801,119939.875000,119937.070312,2.799268,42846.652344,42845.652344,0.999995,89488
1,2.000000,2.800000,1.400000,PS,0,1000000,1996801.375000,2799282.250000,402298044416.000000,2799268.250000,402300862464.000000,1.996801,402300.875000,402298.031250,2.799268,143715.718750,143714.718750,0.999995,256974
1,2.000000,2.800000,1.400000,PS,1,1000000,1996801.375000,2799282.250000,402780291072.000000,2799268.250000,402783076352.000000,1.996801,402783.062500,402780.281250,2.799268,143887.984375,143886.984375,0.999995,287269
10,2.000000,2.800000,1.400000,FCFS,0,1000000,2000275.625000,2795321.000000,398466121728.000000,2795256.750000,398468907008.000000,2.000276,398468.906250,398466.125000,2.795257,142548.531250,142547.531250,0.999977,240350
10,2.000000,2.800000,1.400000,FCFS,1,1000000,2000275.625000,2795321.000000,398238908416.000000,2795256.750000,398241726464.000000,2.000276,398241.718750,398238.906250,2.795257,142467.265625,142466.250000,0.999977,284367
10,2.000000,2.800000,1.400000,LCFS,0,1000000,2000275.625000,2795321.000000,398312505344.000000,2795256.750000,398315323392.000000,2.000276,398315.312500,398312.500000,2.795257,142493.593750,142492.578125,0.999977,240350
10,2.000000,2.800000,1.400000,LCFS,1,1000000,2000275.625000,2795321.000000,398209613824.000000,2795256.750000,398212399104.000000,2.000276,398212.406250,398209.625000,2.795257,142456.765625,142455.765625,0.999977,284269
10,2.000000,2.800000,1.400000,SJF,0,1000000,2000275.625000,2795321.000000,291002449920.000000,2795256.750000,291005267968.000000,2.000276,291005.281250,291002.437500,2.795257,104104.421875,104103.414062,0.999977,240350
10,2.000000,2.800000,1.400000,SJF,1,1000000,2000275.625000,2795321.000000,133837545472.000000,2795256.750000,133840338944.000000,2.000276,133840.343750,133837.546875,2.795257,47880.132812,47879.132812,0.999977,102735
10,2.000000,2.800000,1.400000,SRTF,1,1000000,2000275.625000,2795321.000000,118976733184.000000,2795256.750000,118979526656.000000,2.000276,118979.523438,118976.734375,2.795257,42563.816406,42562.816406,0.999977,90211
